step 0: train loss 4.1916, val loss 4.1901
iter 449: loss 2.4967, time 25981.26ms, mfu 0.02%
iter 450: loss 2.5302, time 36219.97ms, mfu 0.02%
iter 451: loss 2.5086, time 61918.12ms, mfu 0.02%
iter 452: loss 2.5182, time 62346.37ms, mfu 0.02%
iter 453: loss 2.5079, time 30256.29ms, mfu 0.02%
iter 454: loss 2.4820, time 25247.21ms, mfu 0.02%
iter 455: loss 2.5220, time 25195.78ms, mfu 0.02%
iter 456: loss 2.5179, time 25393.94ms, mfu 0.02%
iter 457: loss 2.4781, time 25784.17ms, mfu 0.02%
iter 458: loss 2.5076, time 26660.10ms, mfu 0.02%
iter 459: loss 2.5055, time 25406.31ms, mfu 0.02%
iter 460: loss 2.5005, time 25483.55ms, mfu 0.02%
iter 461: loss 2.4835, time 25489.58ms, mfu 0.02%
iter 462: loss 2.4800, time 28242.60ms, mfu 0.02%
iter 463: loss 2.5054, time 25653.31ms, mfu 0.02%
iter 464: loss 2.4953, time 25515.51ms, mfu 0.02%
iter 465: loss 2.4872, time 28683.78ms, mfu 0.02%
iter 466: loss 2.5147, time 35798.47ms, mfu 0.02%
iter 467: loss 2.5143, time 25332.41ms, mfu 0.02%
iter 468: loss 2.4971, time 25046.12ms, mfu 0.02%
iter 469: loss 2.5173, time 25140.72ms, mfu 0.02%
iter 470: loss 2.4823, time 25102.17ms, mfu 0.02%
iter 471: loss 2.4864, time 25460.76ms, mfu 0.02%
iter 472: loss 2.5001, time 26276.80ms, mfu 0.02%
iter 473: loss 2.5012, time 25383.61ms, mfu 0.02%
iter 474: loss 2.5025, time 25273.27ms, mfu 0.03%
iter 475: loss 2.5028, time 25572.10ms, mfu 0.03%
iter 476: loss 2.4737, time 25530.76ms, mfu 0.03%
iter 477: loss 2.5056, time 25215.46ms, mfu 0.03%
iter 478: loss 2.4886, time 25741.11ms, mfu 0.03%
iter 479: loss 2.4986, time 25313.62ms, mfu 0.03%
iter 480: loss 2.4918, time 25277.34ms, mfu 0.03%
iter 481: loss 2.5000, time 25154.70ms, mfu 0.03%
iter 482: loss 2.4689, time 25046.82ms, mfu 0.03%
iter 483: loss 2.4785, time 25526.41ms, mfu 0.03%
iter 484: loss 2.4857, time 24975.80ms, mfu 0.03%
iter 485: loss 2.4815, time 25614.99ms, mfu 0.03%
iter 486: loss 2.4714, time 25248.10ms, mfu 0.03%
iter 487: loss 2.5064, time 24927.71ms, mfu 0.03%
iter 488: loss 2.4632, time 25028.93ms, mfu 0.03%
iter 489: loss 2.4800, time 25143.87ms, mfu 0.03%
iter 490: loss 2.4668, time 25277.68ms, mfu 0.03%
iter 491: loss 2.4602, time 25762.62ms, mfu 0.03%
iter 492: loss 2.4556, time 25401.61ms, mfu 0.03%
iter 493: loss 2.4590, time 24968.72ms, mfu 0.03%
iter 494: loss 2.4580, time 25691.39ms, mfu 0.03%
iter 495: loss 2.4895, time 25006.51ms, mfu 0.03%
iter 496: loss 2.4810, time 25449.88ms, mfu 0.03%
iter 497: loss 2.4429, time 25079.03ms, mfu 0.03%
iter 498: loss 2.4613, time 25635.16ms, mfu 0.03%
iter 499: loss 2.4546, time 27071.70ms, mfu 0.03%
step 500: train loss 2.4623, val loss 2.4730
saving checkpoint to out-shakespear
iter 500: loss 2.4611, time 103798.15ms, mfu 0.02%
iter 501: loss 2.4543, time 22369.23ms, mfu 0.02%
iter 502: loss 2.4449, time 22404.62ms, mfu 0.03%
iter 503: loss 2.4705, time 22543.17ms, mfu 0.03%
iter 504: loss 2.4709, time 23350.48ms, mfu 0.03%
iter 505: loss 2.4493, time 23628.14ms, mfu 0.03%
iter 506: loss 2.4573, time 22629.77ms, mfu 0.03%
iter 507: loss 2.4663, time 22734.88ms, mfu 0.03%
iter 508: loss 2.4350, time 23377.48ms, mfu 0.03%
iter 509: loss 2.4439, time 22715.91ms, mfu 0.03%
iter 510: loss 2.4280, time 22547.08ms, mfu 0.03%
iter 511: loss 2.4339, time 22798.03ms, mfu 0.03%
iter 512: loss 2.4495, time 22543.17ms, mfu 0.03%
iter 513: loss 2.4280, time 22991.03ms, mfu 0.03%
iter 514: loss 2.4417, time 23662.43ms, mfu 0.03%
iter 515: loss 2.4751, time 22638.92ms, mfu 0.03%
iter 516: loss 2.4460, time 23090.05ms, mfu 0.03%
iter 517: loss 2.4431, time 23706.90ms, mfu 0.03%
iter 518: loss 2.4534, time 22856.49ms, mfu 0.03%
iter 519: loss 2.4633, time 23341.18ms, mfu 0.03%
iter 520: loss 2.4423, time 22818.65ms, mfu 0.03%
iter 521: loss 2.4688, time 23193.14ms, mfu 0.03%
iter 522: loss 2.4322, time 22726.85ms, mfu 0.03%
iter 523: loss 2.4198, time 23022.49ms, mfu 0.03%
iter 524: loss 2.4282, time 23108.35ms, mfu 0.03%
iter 525: loss 2.4571, time 22709.37ms, mfu 0.03%
iter 526: loss 2.4291, time 22943.58ms, mfu 0.03%
iter 527: loss 2.4169, time 22835.12ms, mfu 0.03%
iter 528: loss 2.4487, time 22453.67ms, mfu 0.03%
iter 529: loss 2.4372, time 22677.24ms, mfu 0.03%
iter 530: loss 2.4399, time 22897.07ms, mfu 0.03%
iter 531: loss 2.4297, time 22527.93ms, mfu 0.03%
iter 532: loss 2.4441, time 22550.21ms, mfu 0.03%
iter 533: loss 2.4526, time 22737.95ms, mfu 0.03%
iter 534: loss 2.4445, time 22662.00ms, mfu 0.03%
iter 535: loss 2.4637, time 22715.12ms, mfu 0.03%
iter 536: loss 2.4269, time 22564.67ms, mfu 0.03%
iter 537: loss 2.4397, time 22494.96ms, mfu 0.03%
iter 538: loss 2.4164, time 22702.37ms, mfu 0.03%
iter 539: loss 2.4344, time 23220.44ms, mfu 0.03%
iter 540: loss 2.4052, time 23410.99ms, mfu 0.03%
iter 541: loss 2.4150, time 22573.12ms, mfu 0.03%
iter 542: loss 2.4093, time 22782.82ms, mfu 0.03%
iter 543: loss 2.4120, time 23239.89ms, mfu 0.03%
iter 544: loss 2.4504, time 22660.67ms, mfu 0.03%
iter 545: loss 2.4368, time 22554.09ms, mfu 0.03%
iter 546: loss 2.4139, time 22748.25ms, mfu 0.03%
iter 547: loss 2.4286, time 22854.06ms, mfu 0.03%
iter 548: loss 2.4132, time 22717.99ms, mfu 0.03%
iter 549: loss 2.4090, time 23015.11ms, mfu 0.03%
iter 550: loss 2.4062, time 22749.62ms, mfu 0.03%
iter 551: loss 2.4084, time 22728.82ms, mfu 0.03%
iter 552: loss 2.3873, time 22849.20ms, mfu 0.03%
iter 553: loss 2.4313, time 22908.96ms, mfu 0.03%
iter 554: loss 2.4161, time 23427.66ms, mfu 0.03%
iter 555: loss 2.4002, time 22582.79ms, mfu 0.03%
iter 556: loss 2.4167, time 22928.06ms, mfu 0.03%
iter 557: loss 2.4106, time 22591.63ms, mfu 0.03%
iter 558: loss 2.4143, time 22990.23ms, mfu 0.03%
iter 559: loss 2.4277, time 23042.98ms, mfu 0.03%
iter 560: loss 2.4004, time 22781.90ms, mfu 0.03%
iter 561: loss 2.4083, time 22975.65ms, mfu 0.03%
iter 562: loss 2.4167, time 22802.45ms, mfu 0.03%
iter 563: loss 2.4060, time 22730.09ms, mfu 0.03%
iter 564: loss 2.3958, time 22980.45ms, mfu 0.03%
iter 565: loss 2.4220, time 22626.22ms, mfu 0.03%
iter 566: loss 2.3920, time 25889.71ms, mfu 0.03%
iter 567: loss 2.3829, time 24279.88ms, mfu 0.03%
iter 568: loss 2.3975, time 23233.71ms, mfu 0.03%
iter 569: loss 2.4050, time 24634.54ms, mfu 0.03%
iter 570: loss 2.4287, time 23745.37ms, mfu 0.03%
iter 571: loss 2.4101, time 24126.48ms, mfu 0.03%
iter 572: loss 2.4060, time 28357.37ms, mfu 0.03%
iter 573: loss 2.3980, time 24283.68ms, mfu 0.03%
iter 574: loss 2.3553, time 24633.71ms, mfu 0.03%
iter 575: loss 2.3923, time 24124.87ms, mfu 0.03%
iter 576: loss 2.4008, time 24098.67ms, mfu 0.03%
iter 577: loss 2.3799, time 23945.55ms, mfu 0.03%
iter 578: loss 2.3820, time 23935.78ms, mfu 0.03%
iter 579: loss 2.3904, time 23522.01ms, mfu 0.03%
iter 580: loss 2.3865, time 24097.74ms, mfu 0.03%
iter 581: loss 2.3978, time 23988.38ms, mfu 0.03%
iter 582: loss 2.3823, time 23735.83ms, mfu 0.03%
iter 583: loss 2.3956, time 23681.81ms, mfu 0.03%
iter 584: loss 2.3769, time 23552.78ms, mfu 0.03%
iter 585: loss 2.3973, time 23885.87ms, mfu 0.03%
iter 586: loss 2.3537, time 23719.96ms, mfu 0.03%
iter 587: loss 2.3789, time 23748.76ms, mfu 0.03%
iter 588: loss 2.3594, time 23958.95ms, mfu 0.03%
iter 589: loss 2.3403, time 23770.09ms, mfu 0.03%
iter 590: loss 2.3752, time 24063.97ms, mfu 0.03%
iter 591: loss 2.3594, time 24532.49ms, mfu 0.03%
iter 592: loss 2.3749, time 23623.31ms, mfu 0.03%
iter 593: loss 2.3682, time 23734.56ms, mfu 0.03%
iter 594: loss 2.3788, time 23894.59ms, mfu 0.03%
iter 595: loss 2.3666, time 23723.59ms, mfu 0.03%
iter 596: loss 2.3615, time 23863.21ms, mfu 0.03%
iter 597: loss 2.3492, time 23998.35ms, mfu 0.03%
iter 598: loss 2.3740, time 23961.20ms, mfu 0.03%
iter 599: loss 2.3729, time 23668.49ms, mfu 0.03%
iter 600: loss 2.3409, time 23576.34ms, mfu 0.03%
iter 601: loss 2.3563, time 23863.76ms, mfu 0.03%
iter 602: loss 2.3346, time 23636.24ms, mfu 0.03%
iter 603: loss 2.3705, time 24102.89ms, mfu 0.03%
iter 604: loss 2.3777, time 23591.98ms, mfu 0.03%
iter 605: loss 2.3729, time 23561.99ms, mfu 0.03%
iter 606: loss 2.3570, time 23471.07ms, mfu 0.03%
iter 607: loss 2.3325, time 23779.74ms, mfu 0.03%
iter 608: loss 2.3647, time 23396.04ms, mfu 0.03%
iter 609: loss 2.3515, time 24046.48ms, mfu 0.03%
iter 610: loss 2.3418, time 23777.02ms, mfu 0.03%
iter 611: loss 2.3756, time 23424.89ms, mfu 0.03%
iter 612: loss 2.3699, time 23614.86ms, mfu 0.03%
iter 613: loss 2.3742, time 23507.55ms, mfu 0.03%
iter 614: loss 2.3505, time 23455.65ms, mfu 0.03%
iter 615: loss 2.3593, time 23592.84ms, mfu 0.03%
iter 616: loss 2.3430, time 24559.73ms, mfu 0.03%
iter 617: loss 2.3608, time 24190.67ms, mfu 0.03%
iter 618: loss 2.3494, time 23282.40ms, mfu 0.03%
iter 619: loss 2.3586, time 23903.68ms, mfu 0.03%
iter 620: loss 2.3516, time 24494.97ms, mfu 0.03%
iter 621: loss 2.3688, time 23856.69ms, mfu 0.03%
iter 622: loss 2.3729, time 23792.32ms, mfu 0.03%
iter 623: loss 2.3478, time 23553.20ms, mfu 0.03%
iter 624: loss 2.3628, time 23939.32ms, mfu 0.03%
iter 625: loss 2.3755, time 23761.17ms, mfu 0.03%
iter 626: loss 2.3566, time 23713.70ms, mfu 0.03%
iter 627: loss 2.3422, time 23675.70ms, mfu 0.03%
iter 628: loss 2.3756, time 23395.70ms, mfu 0.03%
iter 629: loss 2.3469, time 23768.94ms, mfu 0.03%
iter 630: loss 2.3469, time 23418.28ms, mfu 0.03%
iter 631: loss 2.3425, time 23304.27ms, mfu 0.03%
iter 632: loss 2.3781, time 23877.09ms, mfu 0.03%
iter 633: loss 2.3445, time 23717.09ms, mfu 0.03%
iter 634: loss 2.3207, time 23835.31ms, mfu 0.03%
iter 635: loss 2.3548, time 23726.99ms, mfu 0.03%
iter 636: loss 2.3581, time 23647.44ms, mfu 0.03%
iter 637: loss 2.3787, time 23495.27ms, mfu 0.03%
iter 638: loss 2.3507, time 23569.82ms, mfu 0.03%
iter 639: loss 2.3351, time 23777.75ms, mfu 0.03%
iter 640: loss 2.3460, time 24248.43ms, mfu 0.03%
iter 641: loss 2.3556, time 24148.34ms, mfu 0.03%
iter 642: loss 2.3381, time 24515.34ms, mfu 0.03%
iter 643: loss 2.3084, time 23904.71ms, mfu 0.03%
iter 644: loss 2.3534, time 23903.13ms, mfu 0.03%
iter 645: loss 2.3603, time 24221.09ms, mfu 0.03%
iter 646: loss 2.3502, time 23923.32ms, mfu 0.03%
iter 647: loss 2.3172, time 23907.89ms, mfu 0.03%
iter 648: loss 2.3293, time 23900.17ms, mfu 0.03%
iter 649: loss 2.3133, time 23713.21ms, mfu 0.03%
iter 650: loss 2.2986, time 24339.76ms, mfu 0.03%
iter 651: loss 2.3474, time 23983.64ms, mfu 0.03%
iter 652: loss 2.3477, time 23657.55ms, mfu 0.03%
iter 653: loss 2.2962, time 23426.88ms, mfu 0.03%
iter 654: loss 2.3483, time 23559.22ms, mfu 0.03%
iter 655: loss 2.3324, time 23512.89ms, mfu 0.03%
iter 656: loss 2.3179, time 23692.86ms, mfu 0.03%
iter 657: loss 2.3262, time 23749.37ms, mfu 0.03%
iter 658: loss 2.3203, time 24308.90ms, mfu 0.03%
iter 659: loss 2.3253, time 23554.00ms, mfu 0.03%
iter 660: loss 2.3153, time 24259.15ms, mfu 0.03%
iter 661: loss 2.3187, time 24339.29ms, mfu 0.03%
iter 662: loss 2.2954, time 23570.28ms, mfu 0.03%
iter 663: loss 2.3406, time 23739.87ms, mfu 0.03%
iter 664: loss 2.3163, time 23528.00ms, mfu 0.03%
iter 665: loss 2.2960, time 23696.56ms, mfu 0.03%
iter 666: loss 2.2988, time 24292.36ms, mfu 0.03%
iter 667: loss 2.2952, time 24084.82ms, mfu 0.03%
iter 668: loss 2.3081, time 23978.35ms, mfu 0.03%
iter 669: loss 2.3117, time 24343.05ms, mfu 0.03%
iter 670: loss 2.3142, time 24104.12ms, mfu 0.03%
iter 671: loss 2.3022, time 23816.53ms, mfu 0.03%
iter 672: loss 2.3232, time 24045.97ms, mfu 0.03%
iter 673: loss 2.2838, time 23867.93ms, mfu 0.03%
iter 674: loss 2.3149, time 23335.15ms, mfu 0.03%
iter 675: loss 2.3117, time 23694.33ms, mfu 0.03%
iter 676: loss 2.3429, time 23736.10ms, mfu 0.03%
iter 677: loss 2.3122, time 24044.63ms, mfu 0.03%
iter 678: loss 2.3078, time 23602.74ms, mfu 0.03%
iter 679: loss 2.3104, time 23734.74ms, mfu 0.03%
iter 680: loss 2.3335, time 23372.57ms, mfu 0.03%
iter 681: loss 2.3013, time 23891.60ms, mfu 0.03%
iter 682: loss 2.3088, time 24081.66ms, mfu 0.03%
iter 683: loss 2.3064, time 23559.44ms, mfu 0.03%
iter 684: loss 2.2929, time 24214.35ms, mfu 0.03%
iter 685: loss 2.2723, time 23566.10ms, mfu 0.03%
iter 686: loss 2.2863, time 23831.29ms, mfu 0.03%
iter 687: loss 2.2790, time 24143.97ms, mfu 0.03%
iter 688: loss 2.2789, time 24069.72ms, mfu 0.03%
iter 689: loss 2.2890, time 23342.63ms, mfu 0.03%
iter 690: loss 2.2796, time 24295.21ms, mfu 0.03%
iter 691: loss 2.3017, time 24291.08ms, mfu 0.03%
iter 692: loss 2.2771, time 24187.71ms, mfu 0.03%
iter 693: loss 2.2634, time 23811.37ms, mfu 0.03%
iter 694: loss 2.2819, time 23946.99ms, mfu 0.03%
iter 695: loss 2.2755, time 24229.66ms, mfu 0.03%
iter 696: loss 2.2717, time 23381.09ms, mfu 0.03%
iter 697: loss 2.2915, time 23230.97ms, mfu 0.03%
iter 698: loss 2.3072, time 23471.42ms, mfu 0.03%
iter 699: loss 2.3052, time 23186.65ms, mfu 0.03%
iter 700: loss 2.3053, time 23338.29ms, mfu 0.03%
iter 701: loss 2.2703, time 23541.68ms, mfu 0.03%
iter 702: loss 2.2770, time 23621.07ms, mfu 0.03%
iter 703: loss 2.2482, time 23370.40ms, mfu 0.03%
iter 704: loss 2.2704, time 23565.32ms, mfu 0.03%
iter 705: loss 2.2961, time 23367.26ms, mfu 0.03%
iter 706: loss 2.3199, time 23331.78ms, mfu 0.03%
iter 707: loss 2.2827, time 24120.71ms, mfu 0.03%
iter 708: loss 2.2656, time 23413.34ms, mfu 0.03%
iter 709: loss 2.2842, time 23432.74ms, mfu 0.03%
iter 710: loss 2.2674, time 24855.18ms, mfu 0.03%
iter 711: loss 2.2652, time 23543.37ms, mfu 0.03%
iter 712: loss 2.2865, time 23908.76ms, mfu 0.03%
iter 713: loss 2.2752, time 24233.76ms, mfu 0.03%
iter 714: loss 2.2634, time 23865.69ms, mfu 0.03%
iter 715: loss 2.2410, time 23549.55ms, mfu 0.03%
iter 716: loss 2.2681, time 23401.46ms, mfu 0.03%
iter 717: loss 2.2778, time 24163.03ms, mfu 0.03%
iter 718: loss 2.2489, time 23321.71ms, mfu 0.03%
iter 719: loss 2.2482, time 23451.90ms, mfu 0.03%
iter 720: loss 2.2396, time 23689.24ms, mfu 0.03%
iter 721: loss 2.2607, time 23360.93ms, mfu 0.03%
iter 722: loss 2.2697, time 23479.92ms, mfu 0.03%
iter 723: loss 2.2677, time 50562.41ms, mfu 0.03%
iter 724: loss 2.2425, time 62667.03ms, mfu 0.03%
iter 725: loss 2.2927, time 62140.30ms, mfu 0.02%
iter 726: loss 2.2861, time 61352.44ms, mfu 0.02%
iter 727: loss 2.2783, time 61726.30ms, mfu 0.02%
iter 728: loss 2.2574, time 61577.95ms, mfu 0.02%
iter 729: loss 2.2958, time 61370.51ms, mfu 0.02%
iter 730: loss 2.2688, time 62152.09ms, mfu 0.02%
iter 731: loss 2.2511, time 61405.36ms, mfu 0.02%
iter 732: loss 2.2513, time 62266.98ms, mfu 0.02%
iter 733: loss 2.2527, time 61277.88ms, mfu 0.02%
iter 734: loss 2.2727, time 61876.11ms, mfu 0.02%
iter 735: loss 2.2545, time 61883.73ms, mfu 0.02%
iter 736: loss 2.2375, time 61119.24ms, mfu 0.01%
iter 737: loss 2.2508, time 61628.49ms, mfu 0.01%
iter 738: loss 2.2630, time 61689.22ms, mfu 0.01%
iter 739: loss 2.2494, time 61363.24ms, mfu 0.01%
iter 740: loss 2.2445, time 61378.63ms, mfu 0.01%
iter 741: loss 2.2390, time 61835.24ms, mfu 0.01%
iter 742: loss 2.2604, time 62026.19ms, mfu 0.01%
iter 743: loss 2.2617, time 61480.79ms, mfu 0.01%
iter 744: loss 2.2197, time 61674.83ms, mfu 0.01%
iter 745: loss 2.2626, time 61312.27ms, mfu 0.01%
iter 746: loss 2.2291, time 62266.62ms, mfu 0.01%
iter 747: loss 2.2173, time 61583.51ms, mfu 0.01%
iter 748: loss 2.2599, time 61404.54ms, mfu 0.01%
iter 749: loss 2.2394, time 61826.91ms, mfu 0.01%
iter 750: loss 2.2704, time 62073.03ms, mfu 0.01%
iter 751: loss 2.2487, time 61611.39ms, mfu 0.01%
iter 752: loss 2.2413, time 61743.69ms, mfu 0.01%
iter 753: loss 2.2650, time 61293.98ms, mfu 0.01%
iter 754: loss 2.2316, time 61781.82ms, mfu 0.01%
iter 755: loss 2.2286, time 61096.66ms, mfu 0.01%
iter 756: loss 2.2350, time 62059.84ms, mfu 0.01%
iter 757: loss 2.2160, time 61411.90ms, mfu 0.01%
iter 758: loss 2.2203, time 61899.46ms, mfu 0.01%
iter 759: loss 2.2098, time 62118.91ms, mfu 0.01%
iter 760: loss 2.2216, time 61695.42ms, mfu 0.01%
iter 761: loss 2.2291, time 61489.18ms, mfu 0.01%
iter 762: loss 2.2477, time 61860.26ms, mfu 0.01%
iter 763: loss 2.2119, time 61706.31ms, mfu 0.01%
iter 764: loss 2.2049, time 61628.64ms, mfu 0.01%
iter 765: loss 2.2387, time 61342.97ms, mfu 0.01%
iter 766: loss 2.2228, time 61693.86ms, mfu 0.01%
iter 767: loss 2.2491, time 61573.11ms, mfu 0.01%
iter 768: loss 2.2072, time 64767.38ms, mfu 0.01%
iter 769: loss 2.2329, time 59459.51ms, mfu 0.01%
iter 770: loss 2.2172, time 60143.36ms, mfu 0.01%
iter 771: loss 2.2245, time 60329.98ms, mfu 0.01%
iter 772: loss 2.2129, time 60021.80ms, mfu 0.01%
iter 773: loss 2.2382, time 60192.13ms, mfu 0.01%
iter 774: loss 2.1964, time 59996.03ms, mfu 0.01%
iter 775: loss 2.2350, time 59822.26ms, mfu 0.01%
iter 776: loss 2.1975, time 61215.97ms, mfu 0.01%
iter 777: loss 2.1754, time 60597.00ms, mfu 0.01%
iter 778: loss 2.1986, time 61224.95ms, mfu 0.01%
iter 779: loss 2.2108, time 61328.85ms, mfu 0.01%
iter 780: loss 2.2022, time 60380.81ms, mfu 0.01%
iter 781: loss 2.1997, time 60740.44ms, mfu 0.01%
iter 782: loss 2.2051, time 60598.45ms, mfu 0.01%
iter 783: loss 2.2044, time 60661.48ms, mfu 0.01%
iter 784: loss 2.2123, time 61371.84ms, mfu 0.01%
iter 785: loss 2.2229, time 61161.33ms, mfu 0.01%
iter 786: loss 2.2002, time 60798.67ms, mfu 0.01%
iter 787: loss 2.2002, time 60286.74ms, mfu 0.01%
iter 788: loss 2.2321, time 60045.66ms, mfu 0.01%
iter 789: loss 2.2345, time 60495.84ms, mfu 0.01%
iter 790: loss 2.1922, time 60472.03ms, mfu 0.01%
iter 791: loss 2.1976, time 61139.33ms, mfu 0.01%
iter 792: loss 2.1934, time 64318.30ms, mfu 0.01%
iter 793: loss 2.2106, time 60020.00ms, mfu 0.01%
iter 794: loss 2.1945, time 60309.82ms, mfu 0.01%
iter 795: loss 2.1981, time 60229.71ms, mfu 0.01%
iter 796: loss 2.2111, time 59862.77ms, mfu 0.01%
iter 797: loss 2.1739, time 59707.66ms, mfu 0.01%
iter 798: loss 2.2364, time 60880.18ms, mfu 0.01%
iter 799: loss 2.2047, time 59850.01ms, mfu 0.01%
iter 800: loss 2.1902, time 60260.10ms, mfu 0.01%
iter 801: loss 2.1827, time 60387.35ms, mfu 0.01%
iter 802: loss 2.1903, time 60006.71ms, mfu 0.01%
iter 803: loss 2.1799, time 59169.78ms, mfu 0.01%
iter 804: loss 2.1920, time 60268.44ms, mfu 0.01%
iter 805: loss 2.2082, time 60202.13ms, mfu 0.01%
iter 806: loss 2.1936, time 59905.58ms, mfu 0.01%
iter 807: loss 2.2111, time 59820.25ms, mfu 0.01%
iter 808: loss 2.2089, time 60072.07ms, mfu 0.01%
iter 809: loss 2.1944, time 60243.86ms, mfu 0.01%
iter 810: loss 2.1915, time 59757.44ms, mfu 0.01%
iter 811: loss 2.1873, time 60139.68ms, mfu 0.01%
iter 812: loss 2.2097, time 59968.21ms, mfu 0.01%
iter 813: loss 2.1558, time 59910.28ms, mfu 0.01%
iter 814: loss 2.1846, time 60283.51ms, mfu 0.01%
iter 815: loss 2.2014, time 59929.80ms, mfu 0.01%
iter 816: loss 2.1820, time 60005.19ms, mfu 0.01%
iter 817: loss 2.1943, time 59659.65ms, mfu 0.01%
iter 818: loss 2.1896, time 59782.11ms, mfu 0.01%
iter 819: loss 2.1816, time 60299.83ms, mfu 0.01%
iter 820: loss 2.1736, time 59248.34ms, mfu 0.01%
iter 821: loss 2.1776, time 59715.35ms, mfu 0.01%
iter 822: loss 2.1687, time 60138.31ms, mfu 0.01%
iter 823: loss 2.1870, time 59650.22ms, mfu 0.01%
iter 824: loss 2.1671, time 59960.13ms, mfu 0.01%
iter 825: loss 2.1675, time 60133.28ms, mfu 0.01%
iter 826: loss 2.2044, time 59614.49ms, mfu 0.01%
iter 827: loss 2.1385, time 59598.11ms, mfu 0.01%
iter 828: loss 2.1748, time 59460.00ms, mfu 0.01%
iter 829: loss 2.1645, time 59802.02ms, mfu 0.01%
iter 830: loss 2.1867, time 60086.76ms, mfu 0.01%
iter 831: loss 2.1588, time 60219.04ms, mfu 0.01%
iter 832: loss 2.1935, time 59703.35ms, mfu 0.01%
iter 833: loss 2.1592, time 59674.52ms, mfu 0.01%
iter 834: loss 2.1863, time 59898.25ms, mfu 0.01%
iter 835: loss 2.1454, time 59929.78ms, mfu 0.01%
iter 836: loss 2.1838, time 59882.42ms, mfu 0.01%
iter 837: loss 2.1641, time 60110.03ms, mfu 0.01%
iter 838: loss 2.1599, time 59743.39ms, mfu 0.01%
iter 839: loss 2.1627, time 59860.66ms, mfu 0.01%
iter 840: loss 2.1746, time 60132.06ms, mfu 0.01%
iter 841: loss 2.1452, time 60029.24ms, mfu 0.01%
iter 842: loss 2.1676, time 60084.26ms, mfu 0.01%
iter 843: loss 2.1488, time 59744.47ms, mfu 0.01%
iter 844: loss 2.1595, time 59753.95ms, mfu 0.01%
iter 845: loss 2.1572, time 60178.22ms, mfu 0.01%
iter 846: loss 2.1333, time 59587.54ms, mfu 0.01%
iter 847: loss 2.1406, time 59830.53ms, mfu 0.01%
iter 848: loss 2.1548, time 59691.95ms, mfu 0.01%
iter 849: loss 2.1481, time 60242.25ms, mfu 0.01%
iter 850: loss 2.1698, time 59935.65ms, mfu 0.01%
iter 851: loss 2.1612, time 60039.94ms, mfu 0.01%
iter 852: loss 2.1534, time 59641.55ms, mfu 0.01%
iter 853: loss 2.1498, time 59950.30ms, mfu 0.01%
iter 854: loss 2.1501, time 59928.36ms, mfu 0.01%
iter 855: loss 2.1090, time 59929.30ms, mfu 0.01%
iter 856: loss 2.1461, time 60796.77ms, mfu 0.01%
iter 857: loss 2.1619, time 59993.63ms, mfu 0.01%
iter 858: loss 2.1631, time 59893.30ms, mfu 0.01%
iter 859: loss 2.1589, time 60043.89ms, mfu 0.01%
iter 860: loss 2.1251, time 59879.21ms, mfu 0.01%
iter 861: loss 2.1588, time 59728.38ms, mfu 0.01%
iter 862: loss 2.1558, time 59978.59ms, mfu 0.01%
iter 863: loss 2.1173, time 59666.79ms, mfu 0.01%
iter 864: loss 2.1551, time 59828.86ms, mfu 0.01%
iter 865: loss 2.1557, time 60270.90ms, mfu 0.01%
iter 866: loss 2.1209, time 60080.29ms, mfu 0.01%
iter 867: loss 2.1481, time 59850.00ms, mfu 0.01%
iter 868: loss 2.1449, time 60017.79ms, mfu 0.01%
iter 869: loss 2.1321, time 60233.84ms, mfu 0.01%
iter 870: loss 2.1211, time 59750.46ms, mfu 0.01%
iter 871: loss 2.1680, time 59987.68ms, mfu 0.01%
iter 872: loss 2.1428, time 60172.00ms, mfu 0.01%
iter 873: loss 2.1510, time 59951.21ms, mfu 0.01%
iter 874: loss 2.1243, time 60359.92ms, mfu 0.01%
iter 875: loss 2.1422, time 59857.19ms, mfu 0.01%
iter 876: loss 2.1391, time 60199.69ms, mfu 0.01%
iter 877: loss 2.1318, time 60220.14ms, mfu 0.01%
iter 878: loss 2.1397, time 59789.26ms, mfu 0.01%
iter 879: loss 2.1265, time 54881.72ms, mfu 0.01%
iter 880: loss 2.1012, time 16334047.46ms, mfu 0.01%
iter 881: loss 2.1400, time 26815.65ms, mfu 0.01%
iter 882: loss 2.1499, time 22485.67ms, mfu 0.01%
iter 883: loss 2.1602, time 22633.31ms, mfu 0.01%
iter 884: loss 2.1636, time 22090.40ms, mfu 0.02%
iter 885: loss 2.1502, time 21781.05ms, mfu 0.02%
iter 886: loss 2.1110, time 21889.95ms, mfu 0.02%
iter 887: loss 2.1414, time 25299.76ms, mfu 0.02%
iter 888: loss 2.1260, time 28121.65ms, mfu 0.02%
iter 889: loss 2.1388, time 30925.90ms, mfu 0.02%
iter 890: loss 2.1387, time 24505.33ms, mfu 0.02%
iter 891: loss 2.1030, time 25956.71ms, mfu 0.02%
iter 892: loss 2.1312, time 27674.12ms, mfu 0.02%
iter 893: loss 2.1244, time 27306.96ms, mfu 0.02%
iter 894: loss 2.1263, time 30056.76ms, mfu 0.02%
iter 895: loss 2.1270, time 24663.70ms, mfu 0.02%
iter 896: loss 2.1553, time 24755.12ms, mfu 0.02%
iter 897: loss 2.1396, time 24826.85ms, mfu 0.02%
